field1,field2,_GC_TYPE,_X,_Y
원당DT,경기도 고양시 덕양구 호국로 811 (주교동),정,126.83760114873549,37.65821237840892
스타필드고양1FR,경기도 고양시 덕양구 고양대로 1955 (동산동),정,126.89477846396933,37.64697716783231
화성향남DT,경기도 화성시 향남읍 삼천병마로 213,정,126.91000036938816,37.13194876569444
성남이마트,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴,정,127.14141096350187,37.44428743019216
화정역,경기도 고양시 덕양구 화신로260번길 57 (화정동),정,126.83274614361552,37.63362380873071
여주P.아울렛입구,경기도 여주시 명품로 360 2004호 (상거동),정,127.61372090010725,37.246373582408374
지축역,경기도 고양시 덕양구 지축로 56 (지축동),정,126.9142748126003,37.649771462720715
판교아이스퀘어,경기도 성남시 수정구 창업로 18(시흥동),정,127.09833427041866,37.41340399983124
성남모란삼성프라자,경기도 성남시 수정구 산성대로 81 (수진동),정,127.12790693455884,37.43372759011914
신흥역,경기도 성남시 수정구 산성대로 267 (신흥동),정,127.14644661061713,37.441322668608166
성남위례,경기도 성남시 수정구 위례광장로 104 (창곡동),정,127.14126284573214,37.473051447474006
고양향동,경기도 고양시 덕양구 꽃마을로 4 (향동동),정,126.89239488986442,37.59890844691069
여주자유CC,경기도 여주시 가남읍 자유그린길 69,정,127.56432934721886,37.2107059449363
삼송역,경기도 고양시 덕양구 동송로 70 (삼송동),정,126.89745663109163,37.652081594770294
여주DT,경기도 여주시 세종로 358 (점봉동)_1,정,127.6384829456526,37.26609876001867
평택독곡DT,경기도 평택시 경기대로 1600 (독곡동),정,127.06312740647688,37.08707230773817
가천대학교,경기도 성남시 수정구 성남대로 1342 (복정동),정,127.12910413759255,37.4492448428935
여주P.아울렛,경기도 여주시 명품로 360 2400호 (상거동),정,127.61372090010725,37.246373582408374
평택안중DT,경기도 평택시 안중읍 서동대로 1459,정,126.91338721574805,36.99085900117805
여주남한강DT,경기도 여주시 강변북로 11 (천송동),정,127.64815899408747,37.30044206600692
평택로데오,경기도 평택시 중앙2로 13 (평택동),정,127.08852910468335,36.99196849255614
평택청북DT,경기도 평택시 청북읍 안청로2길 86,정,126.9149572796145,37.020167701327644
평택송탄,경기도 평택시 관광특구로 38 (서정동),정,127.06297597149673,37.06648773159649
남위례역,경기도 성남시 수정구 위례광장로 9-9 (창곡동),정,127.1411356851573,37.46452052590323
평택비전,경기도 평택시 비전5로 20-24 (비전동),정,127.11416678468359,36.99887509646013
고양덕은,경기도 고양시 덕양구 으뜸로 130 (덕은동),정,126.87062941215125,37.579458861441886
평택이충DT,경기도 평택시 청원로 1388 (이충동),정,127.07711212865574,37.051909708966946
평택이마트,경기도 평택시 영신로 29 (지제동),정,127.07553921729982,37.0211175338451
일산가로수길R,경기도 고양시 일산서구 주엽로 80 (대화동),정,126.75643623938107,37.66606228987502
평택죽백DT,경기도 평택시 만세로 1707 (죽백동),정,127.11332412095298,37.01369534766889
평택세교DT,경기도 평택시 경기대로 625 (세교동),정,127.07879038440586,37.0073525015026
평택대DT,경기도 평택시 서동대로 3847 (용이동),정,127.13465442825651,36.99335979447232
평택AK플라자,경기도 평택시 평택로 51 (평택동) 평택역,정,127.08527540362564,36.99087995166359
주엽강선,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 강선마을13단지아파트)",정,126.76547088463346,37.667122973103446
일산후곡,경기도 고양시 일산서구 일산로 541 (일산동),정,126.76758244401607,37.67742739286892
성남태평,경기도 성남시 수정구 수정로 149 (태평동) 1~2층,정,127.1365891201324,37.4425619013198
일산가구단지,경기도 고양시 일산서구 하이파크2로 67 (덕이동),정,126.75670137690567,37.69956149372307
대화역,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)",정,126.74820653031358,37.675420810338466
일산탄현동,경기도 고양시 일산서구 일현로 91 (탄현동),정,126.76458332391489,37.695195362401
일산덕이DT,경기도 고양시 일산서구 탄중로 106 (덕이동),정,126.75700269805425,37.691578621826785
평택비전DT,경기도 평택시 비전4로 180 (비전동),정,127.10460632942456,37.01117978991137
더타운몰킨텍스,경기도 고양시 일산서구 킨텍스로 171,정,126.74406498511424,37.661583398327984
일산주엽,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)",정,126.76267277018368,37.6699176381718
김포아이앤씨,경기도 김포시 태장로 779 (장기동),정,126.68062531073147,37.63881062819729
풍무역DT,경기도 김포시 김포대로 657 (풍무동),정,126.73749349979775,37.610360240204564
김포감정DT,경기도 김포시 중봉로 27 (감정동),정,126.69656633396474,37.62485060375992
평택서정DT,경기도 평택시 경기대로 1353 (서정동),정,127.06354017700625,37.06598230628376
김포시청,경기도 김포시 사우중로 35 (사우동),정,126.71793020493187,37.61842347353774
문촌사거리,경기도 고양시 일산서구 중앙로 1470 (주엽동),정,126.75734649856038,37.67227362275388
풍무사거리DT,경기도 김포시 풍무로 137,정,126.72278829263931,37.60782260592016
김포구래,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)",정,126.62947752760537,37.645988334355586
김포운양,경기도 김포시 김포한강11로 288-32,정,126.68417279911395,37.654303680965704
김포장기,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)",정,126.66797477016321,37.64417507739247
김포현대아울렛3층,경기도 김포시 고촌읍 아라육로152번길 100,정,126.78647045977927,37.59922322560315
김포걸포,"경기도 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지)",정,126.70247343984016,37.632383390208304
현대킨텍스,경기도 고양시 일산서구 호수로 817 (대화동),정,126.75163045910166,37.66799317075057
김포풍무DT,경기도 김포시 풍무로 45 (풍무동),유,126.7205158522752,37.5999696584004
김포통진DT,경기도 김포시 통진읍 김포대로 2026,정,126.61956043311626,37.6830759219638
스타필드부천,경기도 부천시 옥길로 1 (옥길동) 1195호,정,126.81391361504917,37.46147473111675
평택고덕,경기도 평택시 고덕면 고덕여염9길 38,정,127.05096741688509,37.040149151011555
김포구래DT,경기도 김포시 양촌읍 봉수대로 1871,정,126.6276266247523,37.634819945139746
김포마산역,경기도 김포시 김포한강8로 172 (마산동),정,126.64443365548368,37.637505478185304
김포이마트,경기도 김포시 김포한강7로 71,정,126.62828608350013,37.64433913795639
부천옥길,경기도 부천시 옥길로 118 (옥길동),정,126.82291991043702,37.467316986360444
뉴코아부천,경기도 부천시 송내대로 239 (상동),정,126.756706678749,37.50414654567077
부천신중동역,경기도 부천시 길주로 281 (중동) 동화빌딩,정,126.77415597930276,37.503804384839924
부천상동역,경기도 부천시 길주로 105 (상동),정,126.75413533601343,37.50639091277104
부천심곡DT,경기도 부천시 부천로 97 (심곡동),정,126.78439830716702,37.49290648017308
현대중동,"경기도 부천시 길주로 180, 현대백화점부천중동점 중동점 지하1층 (중동)",정,126.7620836104192,37.50431726289037
중동이마트,경기도 부천시 석천로 188 (중동),정,126.76394949622848,37.50406390862092
역곡역DT,경기도 부천시 경인로 485,정,126.80930865125644,37.48352205715883
김포한강로DT,경기도 김포시 양촌읍 김포한강4로 257,정,126.65445827250993,37.65068023203931
일산탄현제니스,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151),정,126.76282759976102,37.69346198076707
부천플레이도시,경기도 부천시 조마루로 2 (상동),정,126.74535812216008,37.498826050580696
송내역,"경기도 부천시 부일로 204, 루치올라빌딩 (상동)",정,126.75260337561426,37.48834527540885
부천,"경기도 부천시 부천로 7, 1,2층 (심곡동)",정,126.78209707523168,37.48506970279673
부천시청역,"경기도 부천시 길주로 181, 102,103,104,110,111,112호 (중동)",정,126.7626327401162,37.50531127180857
부천역,경기도 부천시 부천로 1 (심곡본동),정,126.7826498824546,37.48403650756609
부천중동센트럴,"경기도 부천시 소향로 181 (중동, 센트럴파크 푸르지오)",정,126.76792768852526,37.5020696136506
부천상동,경기도 부천시 상동로 87 (상동),정,126.75241478166895,37.50522270784599
김포장기커낼,"경기도 김포시 김포한강2로 41 (장기동, E편한세상 캐널시티)",정,126.67804336059554,37.64080802221542
부천옥길DT,경기도 부천시 양지로 119 (옥길동),정,126.81615580667992,37.472048001896376
부천중동,경기도 부천시 신흥로 161 (중동),정,126.77704153279133,37.498000275617656
춘의역DT,경기도 부천시 길주로 386 (춘의동),정,126.78539578612362,37.50308333631622
신중동,경기도 부천시 신흥로 187 (중동),정,126.77648063144443,37.50032231938094
소사역,"경기도 부천시 경인옛로 25 (소사본동, 부천 한신더휴 메트로)",정,126.79487469286344,37.48145652341022
부천원종DT,경기도 부천시 소사로 826 (원종동),정,126.80543072445379,37.529744802838856
김포석모DT,"경기도 김포시 양촌읍 김포한강4로301 1,2층",정,126.64989965748262,37.651124265353765
광교역,경기도 수원시 영통구 대학로 47 (이의동),정,127.04402783805327,37.30051727891363
광교이마트,경기도 수원시 영통구 광교로 191(이의동),정,127.04695380336152,37.29635057335303
광교갤러리아9F,경기도 수원시 영통구 광교호수공원로 320 (하동),정,127.05748269034976,37.28473812037941
광교엘포트R,경기도 수원시 영통구 광교중앙로 145 (이의동),정,127.05778132192621,37.287086461641906
부천상동DT,경기도 부천시 평천로 611 (상동),정,126.75859170026794,37.51568660063726
수원청명,경기도 수원시 영통구 청명로 88 (영통동),정,127.0782923620413,37.2546056267682
광교갤러리아6F,경기도 수원시 영통구 광교중앙로 124 (하동),정,127.05726446344188,37.285305181492106
광교SK뷰레이크41F,경기도 수원시 영통구 법조로 25 (하동),정,127.06017813623394,37.28748118769024
경희대국제캠퍼스,경기도 수원시 영통구 덕영대로 1695 (영통동),정,127.07675706928691,37.24797036613664
부천중동DT,경기도 부천시 부흥로 193 (중동),정,126.76429109423391,37.49634689918702
안산삼성프라자,"경기도 안산시 상록구 광덕1로 342 (이동), 1층 일부",정,126.84787838149008,37.30634856541771
경기양평,경기도 양평군 양평읍 시민로 75,정,127.49993891445664,37.491051028040026
죽전단국대,경기도 용인시 수지구 죽전로168번길 18 (죽전동),정,127.12489051151454,37.32441400964221
안산한양대,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)",정,126.83824598095511,37.300949907504524
죽전,경기도 용인시 수지구 현암로 140 (죽전동),정,127.12476947829467,37.331503040944156
수원광교,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교c1호반베르디움,정,127.05043764073201,37.289840492079946
수지동천,경기도 용인시 수지구 손곡로,대,127.09467784578746,37.336136693266795
용인죽전역R,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)",정,127.11012043434991,37.331157317176185
수지성복DT,경기도 용인시 수지구 성복2로 55 (성복동),정,127.07920251567026,37.31407151383189
중동디지털프라자,경기도 부천시 길주로 254 (중동),정,126.77060786473736,37.50317502099291
신세계경기,경기도 용인시 수지구 포은대로 536 (죽전동) 3층,정,127.10810587559011,37.325003200178756
수지이마트,경기도 용인시 수지구 수지로 203 (신봉동),정,127.08332809849271,37.319739168811196
수지성복역,경기도 용인시 수지구 성복2로 37 (성복동),정,127.08019766721564,37.31281873783986
광교중앙로,경기도 용인시 수지구 광교마을로 41 (상현동),정,127.06917869850425,37.2990241566264
파주야당역,경기도 파주시 야당동 1066-3,정,126.75963183623588,37.71229334594829
더양평DTR,경기도 양평군 양평읍 양근로 76,정,127.48169550261395,37.497028381153335
파주P.아울렛1F,경기도 파주시 탄현면 필승로 200,정,126.69650244193272,37.76924426418332
수지구청역,"경기도 용인시 수지구 풍덕천로 119 (풍덕천동) 111,112,113,206,207호",정,127.0949069564994,37.32306493356834
파주금촌역,경기도 파주시 문화로 109 (금촌동),정,126.77424249847267,37.76389471357617
수원법조타운,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동),정,127.06712563255901,37.291359348273524
파주P.아울렛3F,경기도 파주시 탄현면 필승로 200 1312호,정,126.69650244193272,37.76924426418332
파주문산DT,경기도 파주시 파주읍 통일로 1555 (봉서리),정,126.78910824576819,37.84646351983936
파주LGD,경기도 파주시 월롱면 엘지로 245 (상동),정,126.76754202293402,37.81017939043297
파주운정이마트,경기도 파주시 한울로 123 (동패동),정,126.74510218543566,37.71038921298431
파주금릉역,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)",정,126.7659570547768,37.752154325842355
파주야당DT,경기도 파주시 경의로 966 (야당동),정,126.75966178470661,37.70344135914013
수지풍덕천,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)",정,127.09528080502484,37.3221756417398
파주산내,경기도 파주시 청암로17번길 29 (목동동),정,126.73564803636303,37.7286330596732
지행역,경기도 동두천시 지행로 55 (지행동),정,127.05346882996695,37.89269173988194
안산한대앞역,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)",정,126.85124885107257,37.30864848463164
광주운남DT,광주광역시 광산구 임방울대로 156 (운남동),정,126.81802207941908,35.1751670855788
광주선운DT,광주광역시 광산구 선운로 20번길 63,정,126.7775353955449,35.14695635102325
동두천DT,경기도 동두천시 평화로 2254 (지행동),정,127.05700143664681,37.88907194662616
광주송정역,광주광역시 광산구 상무대로205번길 6 (송정동),정,126.79139564676409,35.138041043034704
광주신가DT,광주광역시 광산구 목련로 335 (신가동),정,126.83002441984367,35.17915554748479
파주가람,경기도 파주시 가람로 89 (와동동),정,126.75985404551253,37.735955663538896
광주수완DT,광주광역시 광산구 임방울대로 487 (수완동),정,126.81903314421659,35.203119890401275
광주흑석DT,광주광역시 광산구 사암로 367 (산정동),정,126.80788369130707,35.176969777003585
광주쌍암,광주광역시 광산구 첨단중앙로 158 (쌍암동),정,126.8423863126804,35.21928557724994
죽전이마트,"경기도 용인시 수지구 포은대로 552, 이마트 죽전점 1층 (죽전동)",정,127.10997444376753,37.32533387378765
광주첨단,광주광역시 광산구 첨단중앙로 104 (월계동),정,126.8433324550363,35.2146226545246
광산수완,"광주광역시 광산구 장신로 134, 1~2층 (수완동)",정,126.82475412361025,35.19042001524936
광주장덕,광주광역시 광산구 장신로 85 (장덕동),정,126.81944949766341,35.19118832099245
광주월산DT,광주광역시 남구 대남대로 386 (월산동),정,126.89084312931784,35.145577184433684
광주비아DT,광주광역시 광산구 첨단과기로 81 (비아동),정,126.8348809188254,35.22320840673176
광주산정DT,광주광역시 광산구 용아로 342 (산정동),정,126.80419237281583,35.17358079532065
광주송정로,광주광역시 광산구 상무대로 202 (송정동),정,126.79166094796759,35.13719319249333
광주주월DT,광주광역시 남구 회재로 1256 (주월동),정,126.8981426614036,35.13411600268639
광주첨단DT,광주광역시 광산구 첨단월봉로 84 (산월동),정,126.84769598540964,35.206181149190975
파주운정,경기도 파주시 와석순환로 135,정,126.74448188053582,37.7120382502403
광주서문대로,광주광역시 남구 서문대로 665 (진월동),정,126.89862306344344,35.11902649432423
광주방림DT,광주광역시 남구 대남대로 67 (방림동),정,126.91771889458872,35.13492309025844
광주지산DT,광주광역시 동구 필문대로 240 (동명동),정,126.92903344156204,35.149807312745395
광주효천DT,광주광역시 남구 임암길 232 (임암동),정,126.87122142552549,35.09998040579156
광주봉선,"광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)",정,126.91430925231815,35.122796708941664
봉선이마트,광주광역시 남구 봉선로 198 (봉선동),정,126.91610665481218,35.12237616706351
광주신창강변DT,광주광역시 광산구 북문대로 321 (신창동),정,126.85763160327662,35.1888504799452
광주동명,광주광역시 동구 동명로 16 (동명동),정,126.92363394378317,35.150308344991494
광주진월,광주광역시 남구 서문대로 745 (주월동),정,126.89728865930861,35.12580883296347
동두천송내DT,경기도 동두천시 평화로 2163 (송내동),정,127.05560027456623,37.88084860337411
광주황금,광주광역시 동구 중앙로160번길 14 (황금동),정,126.91456882192529,35.14734425855791
광주연제DT,광주광역시 북구 양일로18번길 2 (연제동),정,126.86653934181615,35.19749507868805
광주지원DT,광주광역시 동구 남문로 529 (용산동),정,126.9333248579217,35.118456095568604
광주충장DT,광주광역시 동구 천변우로 421 (불로동),정,126.91495234732538,35.14437588993022
광주오치,광주광역시 북구 설죽로 314 (오치동),정,126.89889842111019,35.187496083473725
광주봉선중앙,광주광역시 남구 봉선중앙로 51 (봉선동),정,126.91112257665431,35.12540343951161
충장서림,"광주광역시 동구 충장로 93-5 (금남로2가, 무등맨션)",정,126.91742866012771,35.14786660452363
광주신안DT,광주광역시 북구 서암대로 93 (신안동),정,126.89479316838589,35.17158587452055
조선대,광주광역시 동구 지산로 3 (서석동),정,126.93015152513989,35.14462235043933
광주일곡,광주광역시 북구 설죽로 518 (일곡동),정,126.89806328153068,35.205476302957955
광주하남,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)",정,126.81028965468423,35.162561764177234
광주매곡DT,광주광역시 북구 설죽로 339 (매곡동),정,126.89867317349767,35.18980331532098
광주각화DT,광주광역시 북구 동문대로 303 (문흥동),정,126.93362011824016,35.18863006435703
전남대,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)",정,126.91247611084074,35.17721569463775
광주용봉,광주광역시 북구 저불로 45 (용봉동),정,126.8951627700559,35.178677795754325
충장일가,광주광역시 동구 서석로 43 (충장로1가),정,126.91822234810358,35.146792878774754
광주북구청,광주광역시 북구 서방로9번길 30 (중흥동),정,126.91441874115131,35.17478329301391
동광주DT,광주광역시 북구 동문대로 148 (두암동),정,126.92775773909585,35.17582899883396
광주용두DT,광주광역시 북구 임방울대로 1016 (신용동),정,126.86854647724266,35.21279740842367
광주화정DT,광주광역시 서구 상무대로 1080,정,126.87995595159292,35.152277529582264
광주봉선로,광주광역시 남구 제석로 104 (봉선동),정,126.90778210482587,35.12415001837149
광주동림,"광주광역시 서구 하남대로 672-1, 1층 (동천동)",정,126.86615621244648,35.17157827425681
광주신세계DT,광주광역시 서구 죽봉대로 33 (화정동),정,126.88274575842449,35.15625025222627
광주금호DT,광주광역시 서구 운천로109번길 1 (쌍촌동),정,126.85763867394549,35.14214965727469
광주첨단신용,광주광역시 북구 첨단연신로 101 (신용동),정,126.86403858151061,35.20701198788261
광주상무대교,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)",정,126.84887909488482,35.154909782582635
광주상무중앙로,광주광역시 서구 상무중앙로 46 (치평동) 1층,정,126.84893217805832,35.15105799868589
광주상무,광주광역시 서구 상무중앙로 75 (치평동),정,126.847901550251,35.15363853645439
신세계광주신관B1,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",정,126.88205244920601,35.15881476780929
광주풍암,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩,정,126.87961246492173,35.126866164508805
광주지산유원지입구,광주광역시 동구 무등로 592 (산수동),정,126.94069621454014,35.15426474444335
영남대학교의료원영의관,대구광역시 남구 현충로 170 (대명동),정,128.58161925641068,35.8474583972563
상무치평,"광주광역시 서구 상무자유로 173, 1층 (치평동)",정,126.85342164215945,35.152021613198265
광주상무시민로,광주광역시 서구 운천로 253 (치평동) 103호,정,126.85440843777272,35.15496552151722
광주풍암호수공원,광주광역시 서구 회재로 970 (풍암동),정,126.86920060239653,35.12530071038396
대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동),정,128.59357518675748,35.845436151071276
대구앞산DT,대구광역시 남구 현충로 32 (대명동),정,128.57991011809736,35.83557758785696
대구가톨릭대학교병원,대구광역시 남구 두류공원로17길 33 (대명동),정,128.5685617805189,35.843688572114935
계명대동산병원,대구광역시 달서구 달구벌대로 1035 (신당동),정,128.48013201239328,35.85388553048744
광주두암타운,광주광역시 북구 삼정로 4 (두암동),정,126.93735493714519,35.16212387111174
신세계광주,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층,정,126.88259836835348,35.16058669157833
대구도원DT,대구광역시 달서구 상화로 314 (도원동),정,128.5480778781097,35.80773575688042
영남대학교의료원,대구광역시 남구 현충로 170 (대명동),정,128.58161925641068,35.8474583972563
서광주DT,광주광역시 서구 서광주로 23 (매월동),정,126.84741663008944,35.12933322135254
대구죽전역,대구광역시 달서구 와룡로 169,정,128.5358172558866,35.8476419944574
대구월촌역,대구광역시 달서구 월배로 315 (송현동),정,128.54519663534646,35.824015328733736
대구진천역,대구광역시 달서구 월배로 91 (진천동),정,128.52432038001902,35.814454440679896
대구월성,대구광역시 달서구 조암로 41 (월성동),정,128.52577048037207,35.82426834771196
광주상무DT,광주광역시 서구 상무대로 847 (쌍촌동),정,126.85482678810043,35.14995338508047
대구감삼DT,대구광역시 달서구 와룡로 131,정,128.53666709968462,35.84444761231615
대구광장,대구광역시 달서구 달구벌대로 1710 (두류동),정,128.55281458094564,35.855725582739026
대구서부정류장역,대구광역시 달서구 구마로 265 (성당동),정,128.5568762841294,35.83791458937721
대구수목원,대구광역시 달서구 화암로 379,정,128.5202464648224,35.807230489140956
대구상인역,대구광역시 달서구 월배로 210 (상인동),정,128.53653025067158,35.81826531096277
대구월곡DT,대구광역시 달서구 월곡로 225 (상인동),정,128.54102313764318,35.81485819809213
대구계명대,대구광역시 달서구 계대동문로 13 (신당동),정,128.4938012928965,35.85584325377022
대구성서,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)",정,128.5103093225571,35.855061846305716
상무역,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",정,126.84792443238807,35.14749536471404
대구이월드,대구광역시 달서구 두류공원로 200 (두류동),정,128.5611864281079,35.85460160202491
대구상인DT,대구광역시 달서구 월곡로 334 (상인동),정,128.5337738229468,35.822779794245804
신세계대구8FR,대구광역시 동구 동부로 149 신세계백화점 대구점 8층,정,128.62919010366468,35.87794063636952
반야월이마트,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)",정,128.7274342486177,35.87085260934686
동대구로DT,대구광역시 동구 동대구로 422 (신천동),정,128.62712436864436,35.86810510445512
대구두류DT,대구광역시 달서구 달구벌대로 1798 (두류동),정,128.56184450608188,35.85885569154121
대구대천,대구광역시 달서구 조암남로32길 2 (대천동),정,128.51768756936022,35.817206496251835
동대구터미널,대구광역시 동구 동부로30길 12 (신천동),정,128.62859068493077,35.876214377931895
대구동촌유원지,대구광역시 동구 효동로2길 45 (효목동),정,128.65318990496868,35.880087303998344
대구앞산스카이타운,대구광역시 남구 앞산순환로 375 (대명동),정,128.56692793113945,35.83231717321299
대구팔공로DT,대구광역시 동구 팔공로 332 (봉무동),정,128.64184698811442,35.92850987074017
대구봉무,대구광역시 동구 팔공로51길 15-11 (봉무동),정,128.63975762829196,35.9220295543342
대구파티마병원,대구광역시 동구 아양로 99 (신암동),정,128.6232771347243,35.883373872030745
대구수성동,대구광역시 수성구 명덕로 460 (수성동3가),정,128.620326673721,35.85376986779981
대구평리DT,대구광역시 서구 서대구로 89 (평리1동),정,128.55535860961697,35.86593153950301
대구팔공산,대구광역시 동구 파계로 650,정,128.63640106439107,35.98795173899558
대구율하,대구광역시 동구 안심로16길 47 (율하동),정,128.69374173633653,35.863258514735215
국립대구박물관DT,대구광역시 수성구 청호로 318 (황금동),정,128.63913550173154,35.84565927081102
대구수성호수R,대구광역시 수성구 용학로 56 (두산동),정,128.61583059814865,35.82610754061323
대구성서IC DT,대구광역시 달서구 달구벌대로 1393,정,128.52001802660232,35.85079471807216
대구수성네거리DT,대구광역시 수성구 들안로 342 (수성동4가),정,128.6180276653891,35.86047455991857
대구그랜드호텔R,대구광역시 수성구 동대구로 305 (범어동),정,128.62498322128334,35.857675193162244
대구상동DT,대구광역시 수성구 무학로 29(상동),정,128.6116989626811,35.829589813803295
동아수성,"대구광역시 수성구 지범로 191, 동아백화점수성점 1층 (범물동)",정,128.6403615089522,35.82107194025931
대구황금DT,대구광역시 수성구 청수로 164 (지산동),정,128.6259053286626,35.839080852645154
대구수성도서관DT,대구광역시 수성구 화랑로 112 (만촌동),정,128.63898927113192,35.87274800399278
대구중동DT,대구광역시 수성구 수성로 243 (중동),정,128.61252616404823,35.84736552483474
대구만촌DT,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)",정,128.6502146769576,35.85635079622001
대구수성하이츠,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)",정,128.61374440916586,35.86052065667325
수성레이크,대구광역시 수성구 수성못길 4 (두산동),정,128.62171545449704,35.825700245941285
신세계대구3F(티바나),대구광역시 동구 동부로 149 신세계백화점 대구점 3층,정,128.62919010366468,35.87794063636952
대구시지,대구광역시 수성구 달구벌대로 3216 (신매동),정,128.70802067184476,35.83948605998616
대구들안길DT,대구광역시 수성구 들안로 85 (상동),정,128.61644359199516,35.83746517797963
대구공평DT,대구광역시 중구 국채보상로 642 (동인동2가),정,128.60066637512554,35.869544115072664
대구만촌이마트,대구광역시 수성구 동원로 136 (만촌동),정,128.63714730654044,35.871206663045086
대구삼성화재,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥,정,128.62623837624076,35.86615612920697
대구범어제니스,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)",정,128.62911661855455,35.859334054425794
대구중앙로역,대구광역시 중구 국채보상로 582 (남일동),정,128.5943561831253,35.870679135598415
반월당,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑,정,128.59184197503052,35.86633394489073
대구계산,대구광역시 중구 달구벌대로415길 1 (계산동2가),정,128.58972630597978,35.86648568553681
대구각산역DT,대구광역시 동구 안심로 383,정,128.7259820287947,35.86897779419233
대구종로고택,대구광역시 중구 중앙대로77길 22 (종로2가),정,128.59245550014597,35.86842540143076
대구시티센터,대구광역시 중구 국채보상로 611 (문화동),정,128.59810608621825,35.87095234609954
대구신매역,대구광역시 수성구 고산로 102 (신매동),정,128.70491595743763,35.83970115016958
대구동천,대구광역시 북구 동천로 123,정,128.56050854040808,35.942553060623176
대구반월삼성,대구광역시 중구 달구벌대로 2095 (덕산동),정,128.59279875452856,35.86631983544034
동성로광장,대구광역시 중구 동성로 4 (동성로3가),정,128.5941587714209,35.86727753680334
대구칠곡대로DT,대구광역시 북구 칠곡중앙대로 348 (태전동),정,128.5479927544072,35.92668470265848
대구침산DT,대구광역시 북구 침산로 126 (침산동),정,128.5919327698525,35.88747833649142
대구유통단지,대구광역시 북구 유통단지로8길 78 106호 (산격동),정,128.6130845763234,35.90558395162579
대구중동네거리DT,대구광역시 수성구 청수로 51 (중동),정,128.6139285791508,35.84090995589784
대구도남,대구광역시 북구 도남중앙로9길 1 (국우동),정,128.58337770490348,35.952988927029516
대구칠성DT,대구광역시 북구 중앙대로 524 (칠성동2가),정,128.59638050391567,35.87964653500699
대구228중앙공원,대구광역시 중구 동성로2길 95 (동성로2가),정,128.59690149294593,35.87018891066505
대구죽곡,대구광역시 달성군 달구벌대로 861 (다사읍),정,128.46424297176168,35.85914947401608
대구복현DT,대구광역시 북구 대학로 150 (복현동),정,128.6144576971064,35.89681981505985
대구칠곡,대구광역시 북구 학정로 422 (구암동) 태을빌딩,정,128.56388169104204,35.942181519478446
대구테크노폴리스,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호",정,128.4591375423723,35.69326934602869
대구현풍DT,대구광역시 달성군 현풍읍 비슬로 588,정,128.44478478660344,35.69155621270448
대구금호,대구광역시 북구 한강로4길 9 (사수동),정,128.51455106249279,35.896079023137034
대구두산DT,대구광역시 수성구 지범로 37 (두산동),정,128.62584757990734,35.82731417677415
대구칠성이마트,대구광역시 북구 침산로 93 (칠성동2가),정,128.5897891345532,35.88522587605463
대구칠곡읍내DT,칠곡중앙대로 631 칠곡중앙대로 631,정,128.553129606887,35.95185716450183
대전IC DT,대전광역시 대덕구 동서대로 1776 (비래동),정,127.44422379283961,36.35422705865564
대구국가산단DT,대구광역시 달성군 구지면 국가산단대로 260,유,128.4171010518326,35.648423767373835
대전스타일마켓,"대전광역시 동구 동서대로 1689, 2층 (용전동)",정,127.43669376259265,36.35031512595748
